p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0.0052128120459906	1.39770920656685	1	0.352	1	11	IL7R
0.00523402076402871	0.927412082247736	0.5	0.096	1	11	LGALS8
0.00529933533872595	0.503418398209464	0.25	0.026	1	11	ZNF496
0.00549624577050046	0.924836382151529	0.5	0.097	1	11	ANGEL2
0.00552250136286069	0.485539926361822	0.25	0.026	1	11	LINC02384
0.00553123317099668	1.18924822570099	0.5	0.106	1	11	RPA1
0.00564952914380983	1.18697412972043	0.5	0.106	1	11	NFATC1
0.00570289206067071	1.45079598285207	0.75	0.24	1	11	ZNFX1
0.00576656904238697	0.665326045560854	0.25	0.027	1	11	NT5C3B
0.00585129898083879	0.492726005927368	0.25	0.026	1	11	NADK2
0.00591033413976457	0.797362904990763	0.25	0.027	1	11	AC093567.1
0.00594282520951839	0.518516055559974	0.25	0.027	1	11	PLEKHA8
0.00596701959081102	1.41442179008458	0.5	0.099	1	11	APOLD1
0.0061493904941031	0.790679760768168	0.25	0.027	1	11	PPP2R5D
0.00617689445170136	0.795811501535539	0.5	0.096	1	11	DDX19B
0.0063988340578342	0.891649516551649	0.5	0.097	1	11	PLRG1
0.00642890973345975	1.35231553544055	0.25	0.028	1	11	AC087500.1
0.00643681789908247	0.514115834197166	0.25	0.027	1	11	SLC30A4
0.0064488261075563	1.14063850660003	0.75	0.216	1	11	ZNF407
0.00647132957417958	1.17135785469523	0.75	0.22	1	11	PBX4
0.00656595265302915	0.499405894638717	0.25	0.027	1	11	AL117381.1
0.00659630186568426	-2.89569525335035	0	0.781	1	11	REL
0.00680140920515085	0.788305820580072	0.25	0.028	1	11	AL139807.1
0.0069627461911587	0.782683252557309	0.5	0.096	1	11	ANKRD26
0.0070108524725381	0.806634355977582	0.25	0.028	1	11	TGFA
0.0070421215320815	0.758247648857286	0.5	0.094	1	11	PLPP1
0.00705618149950402	0.594483617957486	0.25	0.027	1	11	CCL3L1
0.00707157677224783	0.990951122340621	0.5	0.102	1	11	RNF139
0.00710887520589699	0.925150744365051	0.5	0.102	1	11	AC010609.1
0.0071416774922961	0.911423093147556	0.5	0.101	1	11	PIP4P1
0.00714642866385831	0.665450107013845	0.25	0.028	1	11	TRMT1L
0.00724104176471705	0.99395888233021	0.5	0.106	1	11	VMA21
0.00729881263362343	1.00158819609314	0.5	0.105	1	11	MAP2K5
0.00741501309249953	0.989813595345987	0.5	0.104	1	11	AMFR
0.00742675105756388	0.812210613845929	0.5	0.098	1	11	POC1B
0.00770999372710332	0.79687595955352	0.25	0.029	1	11	AC005332.6
0.00778284088065635	0.790584475587973	0.25	0.029	1	11	BOP1
0.00778378117703398	0.508654317393041	0.25	0.028	1	11	ADCK2
0.0078585911746254	0.503822374631324	0.25	0.028	1	11	NEMP1
0.00786562161643962	1.44984614048425	1	0.403	1	11	FAF1
0.00793038795010807	0.798898218203082	0.25	0.029	1	11	AL133480.1
0.00798378199029691	1.13473472039308	0.75	0.235	1	11	TC2N
0.00806898003167177	0.804154512220186	0.25	0.029	1	11	PAFAH1B3
0.00814676199565894	1.54274179663182	0.75	0.273	1	11	GIMAP1
0.00815640787018914	0.650727425735807	0.25	0.029	1	11	AC008438.1
0.00822003338767423	0.799099325502382	0.25	0.029	1	11	TCEAL4
0.00823301914809843	0.677392545658822	0.25	0.029	1	11	APEH
0.00824782334298225	0.99759349072684	0.5	0.109	1	11	POLK
0.00831027371667215	0.65288996626496	0.25	0.029	1	11	SRXN1
0.0083120071221719	0.788253112450413	0.5	0.1	1	11	PARP1
0.00837361228613387	0.799410000164519	0.25	0.029	1	11	ZNF646
0.00854594350976152	0.503758872016799	0.25	0.029	1	11	UBXN11
0.008613928962415	0.708248625769579	1	0.982	1	11	RPL18
0.00862581771331642	0.64303712349777	0.25	0.029	1	11	EXOSC2
0.00862581771331642	0.636784473252773	0.25	0.029	1	11	AL139022.1
0.00865449865530546	0.842170916160581	0.75	0.203	1	11	PLEKHB2
0.00872431036968635	0.911030246877309	0.5	0.108	1	11	TRAPPC12
0.00874484181415318	0.812019978208442	0.25	0.03	1	11	TRIM35
0.0087688465350762	0.771708334768567	0.25	0.029	1	11	AC011511.2
0.00899452943626712	0.80294945730951	0.5	0.104	1	11	MTF1
0.0090006318577279	1.22452069345836	1	0.464	1	11	EIF3A
0.00909115797100253	1.19204206444361	0.75	0.255	1	11	CD6
0.00918066670068043	0.648536039154516	0.25	0.029	1	11	LIN9
0.00918887835079012	0.84882379210168	0.5	0.107	1	11	PI4K2B
0.00920143811209748	0.972358092415404	1	0.399	1	11	GRB2
0.00935017055443202	0.644921240453298	0.25	0.029	1	11	ALG12
0.00940479716966283	0.798138887315093	0.5	0.102	1	11	DNAJB12
0.0094620183690966	0.489534703513297	0.25	0.029	1	11	NCKAP5L
0.00946481570150986	0.978442278887324	0.5	0.109	1	11	MRPL43
0.00955734373166787	1.11816719598898	1	0.522	1	11	GMFG
0.00966304280809218	0.778846798390381	0.25	0.03	1	11	C20orf194
0.00969243424715229	1.54106735010373	0.75	0.333	1	11	S1PR4
0.00969757682118976	0.656466364111028	0.25	0.029	1	11	ADAM15
0.00978620657725077	0.495403512358736	0.25	0.029	1	11	FOXJ2
0.00979710310369191	0.683362426391554	0.25	0.03	1	11	ZNF680
0.00994965614582717	0.966222952044908	0.5	0.112	1	11	TMEM147
0.00996563451236206	0.492387446407609	0.25	0.029	1	11	AL137779.1
1.63293366668332e-103	0.702526850261228	0.25	0	5.9767005134276e-99	15	TECRL
1.63293366668332e-103	0.702526850261228	0.25	0	5.9767005134276e-99	15	TRAJ49
1.63293366668332e-103	0.387944471256228	0.25	0	5.9767005134276e-99	15	JRKL-AS1
1.63293366668332e-103	0.387944471256228	0.25	0	5.9767005134276e-99	15	MARCH10-DT
1.63293366668332e-103	0.387944471256228	0.25	0	5.9767005134276e-99	15	CDH26
1.63293366668332e-103	0.356234723332093	0.25	0	5.9767005134276e-99	15	AC092580.2
1.63293366668332e-103	0.356234723332093	0.25	0	5.9767005134276e-99	15	AC104211.1
1.63293366668332e-103	0.356234723332093	0.25	0	5.9767005134276e-99	15	LGALS14
1.63293366668332e-103	0.312789809076434	0.25	0	5.9767005134276e-99	15	AC007391.2
1.63293366668332e-103	0.312789809076434	0.25	0	5.9767005134276e-99	15	AC073325.1
1.49814994375977e-52	0.701225738230411	0.25	0.001	5.48337860915512e-48	15	MEP1B
1.49814994375977e-52	0.700662192953432	0.25	0.001	5.48337860915512e-48	15	AP003392.3
1.49814994375977e-52	0.355519376554845	0.25	0.001	5.48337860915512e-48	15	AL139393.2
1.92467915879135e-52	0.699459677582959	0.25	0.001	7.04451818909221e-48	15	DDR1
1.92467915879135e-52	0.386853694202065	0.25	0.001	7.04451818909221e-48	15	AC025164.2
1.92467915879135e-52	0.386850137492429	0.25	0.001	7.04451818909221e-48	15	SSPN
1.92467915879135e-52	0.385605127002793	0.25	0.001	7.04451818909221e-48	15	ABCA6
1.92467915879135e-52	0.385031254899301	0.25	0.001	7.04451818909221e-48	15	AC010809.2
1.92467915879135e-52	0.384731769975599	0.25	0.001	7.04451818909221e-48	15	AP002961.1
1.92467915879135e-52	0.355099677953486	0.25	0.001	7.04451818909221e-48	15	AP001604.1
1.92467915879135e-52	0.311971388741658	0.25	0.001	7.04451818909221e-48	15	HIST1H2AM
1.92467915879135e-52	0.311762882319257	0.25	0.001	7.04451818909221e-48	15	PRSS3
1.92467915879135e-52	0.311699648221784	0.25	0.001	7.04451818909221e-48	15	MXRA8
1.92467915879135e-52	0.311261181003407	0.25	0.001	7.04451818909221e-48	15	AC243585.2
4.56550662000588e-42	0.938918854615023	0.5	0.004	1.67102107798835e-37	15	MKS1
1.5873279895949e-35	0.699522345184258	0.25	0.001	5.8097791747163e-31	15	AC025280.3
1.87619153994543e-35	0.309687049552154	0.25	0.001	6.86704865535427e-31	15	AL358944.1
2.2172293428283e-35	0.383226449772469	0.25	0.001	8.11528111768588e-31	15	AL353804.1
2.2172293428283e-35	0.382729558069949	0.25	0.001	8.11528111768588e-31	15	LINC01508
2.2172293428283e-35	0.352464029304441	0.25	0.001	8.11528111768588e-31	15	SEMA6D
2.2172293428283e-35	0.352287159354777	0.25	0.001	8.11528111768588e-31	15	LINC01393
2.2172293428283e-35	0.350636450190174	0.25	0.001	8.11528111768588e-31	15	CCDC175
2.2172293428283e-35	0.308601535520938	0.25	0.001	8.11528111768588e-31	15	DLK2
3.66626336648206e-30	0.876257821656627	0.5	0.006	1.3418890547661e-25	15	SYNM
5.38833143942134e-27	0.699834997874991	0.25	0.002	1.97218319014261e-22	15	LILRA5
5.38833143942134e-27	0.699247070503159	0.25	0.002	1.97218319014261e-22	15	AC233723.1
5.38833143942134e-27	0.698247240759922	0.25	0.002	1.97218319014261e-22	15	AC117382.2
6.92506348987399e-27	0.382844748052766	0.25	0.002	2.53464248792878e-22	15	PLAAT5
6.92506348987399e-27	0.352153245069219	0.25	0.002	2.53464248792878e-22	15	TSHR
6.92506348987399e-27	0.304822948722958	0.25	0.002	2.53464248792878e-22	15	CEL
7.84913738753036e-27	0.383275173246746	0.25	0.002	2.87286277520999e-22	15	GPC2
7.84913738753036e-27	0.379536225529673	0.25	0.002	2.87286277520999e-22	15	AC112220.2
7.84913738753036e-27	0.349627528250166	0.25	0.002	2.87286277520999e-22	15	LINC00381
7.84913738753036e-27	0.307434078833339	0.25	0.002	2.87286277520999e-22	15	AC022167.3
6.13437280755518e-25	0.636917931322607	0.5	0.008	2.24524179129327e-20	15	EXD2
8.7163587234788e-25	0.598287053033565	0.5	0.008	3.19027445638048e-20	15	AGER
2.04914500934338e-22	0.640384111624214	0.5	0.009	7.50007564869769e-18	15	ENPP2
7.25657417518057e-22	1.16496474334302	0.25	0.002	2.65597871385784e-17	15	AL358781.1
8.87146642839509e-22	0.692505704965932	0.25	0.002	3.24704542745689e-17	15	AL359813.1
8.87146642839509e-22	0.348672790527064	0.25	0.002	3.24704542745689e-17	15	LINC00173
9.80749634820223e-22	0.692904777850727	0.25	0.002	3.5896417384055e-17	15	U91328.2
9.80749634820223e-22	0.350610901206215	0.25	0.002	3.5896417384055e-17	15	TRIM46
9.80749634820223e-22	0.305171947925168	0.25	0.002	3.5896417384055e-17	15	SLC35F3
1.08411362096841e-21	0.381956165478863	0.25	0.002	3.96796426410647e-17	15	MASP2
1.08411362096841e-21	0.377971080606302	0.25	0.002	3.96796426410647e-17	15	SLC29A4
1.08411362096841e-21	0.347634202144017	0.25	0.002	3.96796426410647e-17	15	AP003419.2
1.08411362096841e-21	0.303809070478655	0.25	0.002	3.96796426410647e-17	15	AL441883.1
1.08411362096841e-21	0.302379435448618	0.25	0.002	3.96796426410647e-17	15	AC108488.3
1.08411362096841e-21	0.302313918018826	0.25	0.002	3.96796426410647e-17	15	AC092718.4
1.72171182874197e-18	0.56640589308372	0.5	0.011	6.30163746437847e-14	15	TMEM237
2.70913524421518e-18	0.688413805120157	0.25	0.003	9.91570590735198e-14	15	AC018511.2
2.70913524421518e-18	0.381281819079977	0.25	0.003	9.91570590735198e-14	15	AC244033.2
2.70913524421518e-18	0.378135063923703	0.25	0.003	9.91570590735198e-14	15	PRRT3
2.94505010263028e-18	0.381818347304605	0.25	0.003	1.07791778806371e-13	15	RYR2
2.94505010263028e-18	0.376179960250657	0.25	0.003	1.07791778806371e-13	15	MDGA2
2.94505010263028e-18	0.305894771233249	0.25	0.003	1.07791778806371e-13	15	RAB3A
2.94505010263028e-18	0.304907959814868	0.25	0.003	1.07791778806371e-13	15	ICOSLG
2.94505010263028e-18	0.304288585888717	0.25	0.003	1.07791778806371e-13	15	NKX3-1
2.94505010263028e-18	0.304205991320595	0.25	0.003	1.07791778806371e-13	15	BOLA3-AS1
3.32995834653198e-17	0.883600795034993	0.5	0.012	1.21879805441417e-12	15	ACAD10
7.32615180691977e-16	0.379666154908481	0.25	0.003	2.68144482285071e-11	15	AL133334.1
7.32615180691977e-16	0.3432730320699	0.25	0.003	2.68144482285071e-11	15	LINGO3
7.8702515008419e-16	0.381324172838324	0.25	0.003	2.88059075182314e-11	15	AL353795.2
7.8702515008419e-16	0.375294486729508	0.25	0.003	2.88059075182314e-11	15	IL34
7.8702515008419e-16	0.374069710865811	0.25	0.003	2.88059075182314e-11	15	JDP2
7.8702515008419e-16	0.306993916153835	0.25	0.003	2.88059075182314e-11	15	PIP5KL1
7.8702515008419e-16	0.298955554998644	0.25	0.003	2.88059075182314e-11	15	CECR2
8.45412134614011e-16	0.348185424440066	0.25	0.003	3.09429295390074e-11	15	AC018845.3
8.45412134614011e-16	0.305450712650955	0.25	0.003	3.09429295390074e-11	15	CASC11
8.45412134614011e-16	0.305414432962645	0.25	0.003	3.09429295390074e-11	15	UBE2R2-AS1
4.62828890782892e-14	0.690358756106982	0.25	0.004	1.69400002315446e-09	15	AC119403.1
5.24747052357183e-14	0.379586248461249	0.25	0.004	1.92062668633253e-09	15	CENPW
5.24747052357183e-14	0.3771588207647	0.25	0.004	1.92062668633253e-09	15	POLR3G
5.24747052357183e-14	0.348543502436494	0.25	0.004	1.92062668633253e-09	15	ABCD2
5.58691095029379e-14	0.371842240628602	0.25	0.004	2.04486527691703e-09	15	SH3D21
5.58691095029379e-14	0.343141933155034	0.25	0.004	2.04486527691703e-09	15	MZB1
5.94791569033461e-14	0.373922709966148	0.25	0.004	2.17699662181937e-09	15	DOK3
5.94791569033461e-14	0.303483234119618	0.25	0.004	2.17699662181937e-09	15	SPATA17
5.94791569033461e-14	0.30182698766097	0.25	0.004	2.17699662181937e-09	15	AC068338.2
5.94791569033461e-14	0.300901642232974	0.25	0.004	2.17699662181937e-09	15	GATA6
1.87120408056596e-13	0.57555319441067	0.5	0.016	6.84879405527949e-09	15	NOP9
1.92986815954219e-13	0.612424311566183	0.5	0.016	7.06351045074037e-09	15	EPHX2
5.08791847117671e-13	0.5586194382348	0.5	0.017	1.86222903963539e-08	15	PEMT
1.38522971807954e-12	0.373840276788013	0.25	0.004	5.07007929114294e-08	15	MKRN3
1.5485947619942e-12	0.342952152895295	0.25	0.004	5.66801168837497e-08	15	ADPRHL1
1.5485947619942e-12	0.339943053343781	0.25	0.004	5.66801168837497e-08	15	FAH
1.63722203952197e-12	0.299692377471216	0.25	0.004	5.99239638685436e-08	15	WNT5B
2.11219962164377e-11	0.370656188544151	0.25	0.005	7.73086183517837e-07	15	KIAA0895L
2.11219962164377e-11	0.339130549744348	0.25	0.005	7.73086183517837e-07	15	SDK2
2.33485494412672e-11	0.367961337898737	0.25	0.005	8.54580258099821e-07	15	LRRC37A
2.62737584845984e-11	0.762005396205578	0.5	0.02	9.61645834294788e-07	15	FGD6
2.98387633797633e-11	0.810818117663195	0.5	0.02	1.09212857846272e-06	15	DISC1FP1
6.88195522904952e-11	0.888463884246348	0.5	0.021	2.51886443338441e-06	15	SH3RF3
7.96292974062325e-11	0.860756201501739	0.5	0.021	2.91451191436552e-06	15	NEDD4
1.79933546800703e-10	0.343486835093361	0.25	0.005	6.58574774645251e-06	15	RBM11
1.79933546800703e-10	0.341666408013137	0.25	0.005	6.58574774645251e-06	15	LINC02828
1.97114359896711e-10	0.337332236160545	0.25	0.005	7.21458268657951e-06	15	B4GALT1-AS1
1.97114359896711e-10	0.336257827210468	0.25	0.005	7.21458268657951e-06	15	FAM151B
2.06295691758356e-10	0.368509277240522	0.25	0.005	7.55062861404759e-06	15	CRTC3-AS1
2.06295691758356e-10	0.340610953548445	0.25	0.005	7.55062861404759e-06	15	SEPTIN7-AS1
2.06295691758356e-10	0.3402169381533	0.25	0.005	7.55062861404759e-06	15	AC009185.1
2.06295691758356e-10	0.333283359546189	0.25	0.005	7.55062861404759e-06	15	LAYN
2.06295691758356e-10	0.283324923981018	0.25	0.005	7.55062861404759e-06	15	AL513550.1
4.15030266592755e-10	0.593260767288599	0.5	0.022	1.51905227875614e-05	15	C9orf40
4.62191411817259e-10	0.833699902274575	0.5	0.022	1.69166678639235e-05	15	LINC00862
8.72623605017292e-10	0.685822101133609	0.25	0.006	3.19388965672379e-05	15	WDR86
9.89905917177462e-10	0.680734486117025	0.25	0.006	3.62315464746123e-05	15	SCN8A
1.03231329937233e-09	0.680301806767417	0.25	0.006	3.77836990703265e-05	15	AP003327.2
1.07649024797689e-09	0.369654665017348	0.25	0.006	3.94006195662021e-05	15	AL645933.2
1.12250853912816e-09	0.370966018926326	0.25	0.006	4.10849350406297e-05	15	FAM111A-DT
1.22037047647608e-09	0.368993307157502	0.25	0.006	4.4666779809501e-05	15	AC069213.1
1.22037047647608e-09	0.359651575267851	0.25	0.006	4.4666779809501e-05	15	LSMEM1
1.22037047647608e-09	0.334574637265673	0.25	0.006	4.4666779809501e-05	15	CAHM
1.22037047647608e-09	0.291377142051122	0.25	0.006	4.4666779809501e-05	15	TMSB15B-AS1
1.27237222381066e-09	0.293945867141435	0.25	0.006	4.65700957636939e-05	15	USP44
1.27237222381066e-09	0.289769874063671	0.25	0.006	4.65700957636939e-05	15	C7orf61
1.27237222381066e-09	0.287027169425664	0.25	0.006	4.65700957636939e-05	15	CCL18
1.66705676227856e-09	0.859326846838052	0.5	0.024	6.10159445561577e-05	15	DNM3
2.23833473049668e-09	0.603127461842236	0.5	0.024	8.19252894709089e-05	15	TMEM204
2.91469706602116e-09	0.877242159332962	0.5	0.025	0.00010668082731344	15	KCTD21
4.5401967429141e-09	0.551498720604082	0.25	0.006	0.000166175740987399	15	RAB26
5.09938596500648e-09	0.367350318358872	0.25	0.006	0.000186642625705202	15	BMP1
5.09938596500648e-09	0.337931011765275	0.25	0.006	0.000186642625705202	15	HOMER2
5.50882532533922e-09	0.36173163126687	0.25	0.006	0.000201628515732741	15	RUNDC3B
5.50882532533922e-09	0.361714111212783	0.25	0.006	0.000201628515732741	15	NPIPB11
5.72536602166979e-09	0.335708525891171	0.25	0.006	0.000209554121759136	15	AC091133.1
5.72536602166979e-09	0.287267937878524	0.25	0.006	0.000209554121759136	15	SH3BP5-AS1
5.95017824126944e-09	0.333784775668974	0.25	0.006	0.000217782473808703	15	NEXN
5.95017824126944e-09	0.290806856710751	0.25	0.006	0.000217782473808703	15	FNDC10
5.95017824126944e-09	0.289691539221645	0.25	0.006	0.000217782473808703	15	AC008735.2
5.95017824126944e-09	0.281893549765994	0.25	0.006	0.000217782473808703	15	AC073052.2
6.66738006366941e-09	0.561711024336354	0.5	0.025	0.000244032777710364	15	ZC3H12B
8.27324226331174e-09	0.950657884155659	0.75	0.056	0.000302808940079473	15	HABP4
1.31557267240693e-08	0.512088345160502	0.5	0.026	0.000481512753827659	15	NAXD
1.40195921793012e-08	0.687585043583551	0.25	0.007	0.000513131093354602	15	AL031280.1
1.63824871460716e-08	0.856852482204059	0.5	0.027	0.000599615412033365	15	GUF1
1.74118114419355e-08	0.669073758370156	0.25	0.007	0.000637289710586282	15	AC012085.2
1.87104114249356e-08	0.670453375082492	0.25	0.007	0.000684819768564067	15	HCN2
1.87104114249356e-08	0.539043501604981	0.25	0.007	0.000684819768564067	15	AC093827.4
1.93945018997006e-08	0.370412056874771	0.25	0.007	0.00070985816403094	15	SLC48A1
2.08362914885504e-08	0.362306928978744	0.25	0.007	0.000762629104772433	15	AL033527.4
2.08362914885504e-08	0.355393462116472	0.25	0.007	0.000762629104772433	15	AASS
2.08362914885504e-08	0.335531231582367	0.25	0.007	0.000762629104772433	15	AC026471.4
2.08362914885504e-08	0.285389084039741	0.25	0.007	0.000762629104772433	15	GCNT7
2.2381911198692e-08	0.287318133919005	0.25	0.007	0.000819200331783327	15	FNBP1L
2.2381911198692e-08	0.286237351541044	0.25	0.007	0.000819200331783327	15	RCCD1
2.2381911198692e-08	0.286138483893221	0.25	0.007	0.000819200331783327	15	WNT1
2.2381911198692e-08	0.275334720226527	0.25	0.007	0.000819200331783327	15	AP000462.1
2.50317051062336e-08	0.810024292600401	0.5	0.028	0.000916185438593258	15	TMEM44-AS1
2.86060876594471e-08	0.513382944513363	0.5	0.027	0.00104701141442342	15	TSTD3
3.07919632457832e-08	0.513636592475651	0.5	0.027	0.00112701664675891	15	ADCK2
5.59468198356607e-08	0.671256230822921	0.25	0.007	0.00204770955280502	15	AL133259.1
6.39765874602322e-08	0.331776972459452	0.25	0.007	0.00234160707763196	15	LINC01943
6.39765874602322e-08	0.326251636677117	0.25	0.007	0.00234160707763196	15	AC090945.1
6.61522446924543e-08	0.358013681395363	0.25	0.007	0.00242123830798852	15	Z97192.3
6.61522446924543e-08	0.33317264742915	0.25	0.007	0.00242123830798852	15	CLBA1
6.61522446924543e-08	0.292203895816394	0.25	0.007	0.00242123830798852	15	FAM106A
6.71381285106083e-08	0.91446663517418	0.5	0.03	0.00245732264161678	15	TMOD2
6.83995021470402e-08	0.356839752532038	0.25	0.007	0.00250349017808382	15	PKN3
6.83995021470402e-08	0.326383920297192	0.25	0.007	0.00250349017808382	15	PIGW
7.07206327483414e-08	0.285087860938846	0.25	0.007	0.00258844587922204	15	ZMIZ1-AS1
7.07206327483414e-08	0.281444301977231	0.25	0.007	0.00258844587922204	15	ZNF280B
7.70115479514624e-08	0.850945033347882	0.5	0.03	0.00281869966657148	15	ZNF561
8.38816814632649e-08	0.826688377150374	0.5	0.03	0.00307015342323696	15	VNN2
9.1343603345548e-08	0.737103604797936	0.5	0.03	0.0033432672260504	15	TBCE
1.38822862000519e-07	0.792455479041191	0.5	0.031	0.005081055572081	15	CENPK
1.46159610331371e-07	0.677887268921316	0.25	0.008	0.00534958789773853	15	ASPHD1
1.5084351331431e-07	0.673345929306673	0.25	0.008	0.00552102343081706	15	SPDYE1
1.5084351331431e-07	0.666530584313353	0.25	0.008	0.00552102343081706	15	KCNMB3
1.65782710858454e-07	0.366729713784073	0.25	0.008	0.00606781300013026	15	LINC02361
1.71073093576893e-07	0.335722805193009	0.25	0.008	0.00626144629800786	15	LY86
1.72875104362311e-07	0.832964179317769	0.5	0.032	0.00632740169476495	15	TMEM14A
1.82147857493923e-07	0.329899448046276	0.25	0.008	0.00666679373213509	15	LINC01715
1.87942048030113e-07	0.328409419233558	0.25	0.008	0.00687886689995017	15	TUB
1.87942048030113e-07	0.284322816852445	0.25	0.008	0.00687886689995017	15	SRRM5
1.87942048030113e-07	0.284170085564168	0.25	0.008	0.00687886689995017	15	ZNF696
1.93914216539471e-07	0.284481614908271	0.25	0.008	0.00709745423956116	15	LRRC29
1.93914216539471e-07	0.281680029811106	0.25	0.008	0.00709745423956116	15	CARD6
1.93914216539471e-07	0.28053426738145	0.25	0.008	0.00709745423956116	15	AC083880.1
2.05377778543846e-07	0.995935687074807	0.5	0.032	0.0075170320724833	15	RAB3IP
2.12073604075304e-07	0.850786965982406	0.5	0.032	0.00776210598276021	15	SPON1
2.87221205780222e-07	1.04106940359054	0.75	0.072	0.0105125833527619	15	AC025164.1
2.89659018167957e-07	0.505392148212402	0.5	0.032	0.0106018097239654	15	AC004448.2
3.18772977416046e-07	0.490453244051452	0.5	0.032	0.0116674097464047	15	PDIK1L
3.41613623632731e-07	0.673801890503521	0.25	0.009	0.0125034002385816	15	AL450992.2
4.33020131746635e-07	0.362598782338907	0.25	0.009	0.0158489698420586	15	AC092535.4
4.45984379214667e-07	0.323587887080923	0.25	0.009	0.016323474263636	15	DLG4
4.51694724441376e-07	1.0317296151401	0.5	0.034	0.0165324786092788	15	ZNF704
4.59322653406076e-07	0.358172325065442	0.25	0.009	0.0168116684373158	15	FSCN3
4.59322653406076e-07	0.357756698270595	0.25	0.009	0.0168116684373158	15	ZNF692
4.59322653406076e-07	0.353344802564109	0.25	0.009	0.0168116684373158	15	AKT3-IT1
5.29306003611645e-07	0.547680779799926	0.5	0.033	0.0193731290381898	15	KIAA1324
5.35323452004219e-07	0.626927690289947	0.75	0.068	0.0195933736668064	15	SCAI
5.54139299450395e-07	0.555875719158512	0.5	0.033	0.0202820524991839	15	ORMDL3
6.355641278714e-07	0.51844454584173	0.5	0.033	0.0232622826442211	15	UVSSA
6.52243642634166e-07	0.767376502789682	0.5	0.034	0.0238727695640531	15	ETS2
6.87744021900459e-07	0.677901286681734	0.25	0.009	0.0251721189455787	15	ANKS6
7.41600535584662e-07	1.52381687156321	1	0.131	0.0271433212029342	15	CSGALNACT1
7.48405055157056e-07	0.670867555930437	0.25	0.009	0.0273923734238034	15	ST6GALNAC3
7.69747262228551e-07	0.665916610617748	0.25	0.009	0.0281735195448272	15	AL022323.4
7.91675127043582e-07	0.672057509662375	0.25	0.009	0.0289761013249222	15	KLHL3
8.54320334011831e-07	0.541584012074691	0.5	0.034	0.031268978545167	15	MIPEP
8.61128558429737e-07	0.666641835528926	0.25	0.009	0.0315181663670868	15	TRIM68
8.67158495434534e-07	0.534720549806462	0.5	0.034	0.0317388680913994	15	IRF2BP1
9.20032814908815e-07	0.825988548136745	0.5	0.035	0.0336741210584776	15	UBE3D
9.36430769172572e-07	0.342017235352173	0.25	0.009	0.0342743025824853	15	AC007448.5
9.62911544415211e-07	0.360350158054923	0.25	0.009	0.0352435254371411	15	PPP1R16A
9.62911544415211e-07	0.327617744469942	0.25	0.009	0.0352435254371411	15	TCTN1
9.62911544415211e-07	0.286247937888137	0.25	0.009	0.0352435254371411	15	TPM2
9.72383029492375e-07	0.751537380595242	0.5	0.035	0.0355901912624504	15	CCDC157
9.90112458187082e-07	0.35460638633231	0.25	0.009	0.0362391060821054	15	AP000317.1
9.90112458187082e-07	0.326863201248538	0.25	0.009	0.0362391060821054	15	MSTO1
1.01805225638907e-06	0.272816812197011	0.25	0.009	0.0372617306360965	15	MYLK-AS1
1.03439614931432e-06	0.808437013652562	0.5	0.036	0.0378599334610535	15	JAML
1.04675014920614e-06	0.322443478992221	0.25	0.009	0.0383121022110941	15	TIGD6
1.37879005151137e-06	0.521699989211624	0.5	0.035	0.0504650946753677	15	SMIM20
1.43314869388429e-06	0.678632310306651	0.25	0.01	0.052454675344859	15	ZC2HC1A
1.45794080973455e-06	0.684289458067012	0.5	0.036	0.0533620915770941	15	RAP2C-AS1
1.55261437682023e-06	0.659242957562507	0.25	0.01	0.0568272388059972	15	ESR1
1.58209349426582e-06	0.715580029020441	0.5	0.036	0.0579062039836232	15	FRAT1
1.60031717291758e-06	1.0287600127051	1	0.128	0.0585732088459563	15	MRPS18B
1.63751612128013e-06	0.665518907304358	0.25	0.01	0.0599347275549741	15	AL450992.3
1.63751612128013e-06	0.655728114411462	0.25	0.01	0.0599347275549741	15	KRTCAP3
1.86974282148882e-06	0.359616376295369	0.25	0.01	0.0684344570093122	15	ZNF460-AS1
1.86974349171358e-06	0.358596222576893	0.25	0.01	0.0684344815402088	15	GUCA1B
1.86974349171358e-06	0.347515170732731	0.25	0.01	0.0684344815402088	15	AC011997.1
1.91984241239231e-06	0.328856365942254	0.25	0.01	0.0702681521359708	15	FBXL8
1.97122964822001e-06	0.320898542517216	0.25	0.01	0.0721489763545005	15	AC127526.2
2.02393610933212e-06	0.281417605245165	0.25	0.01	0.0740780855376648	15	PYGM
2.02393683014556e-06	0.315152309670381	0.25	0.01	0.0740781119201577	15	LTC4S
2.02393683014556e-06	0.280740054217444	0.25	0.01	0.0740781119201577	15	TUBG1
2.02393683014556e-06	0.279082998516135	0.25	0.01	0.0740781119201577	15	MTCP1
2.09199776646233e-06	0.81628974588705	0.5	0.037	0.0765692102502876	15	LINC00685
2.13344125448998e-06	0.273978383263307	0.25	0.01	0.0780860833555879	15	TTLL1
2.30644105828292e-06	0.502405466463032	0.5	0.036	0.0844180491742132	15	KLHL25
2.3188742398996e-06	0.93586562430643	0.5	0.039	0.0848731160545652	15	NUP37
2.33422236023446e-06	0.762957444699338	0.5	0.037	0.0854348726069413	15	FKBP4
3.36028885645978e-06	1.31672129868806	1	0.135	0.122989932435284	15	AC016074.2
