p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
1.80525410656033e-43	-0.457402968308471	0.288	0.32	6.60741055542148e-39	GBF1
2.35767039262189e-43	-0.439565829775593	0.254	0.293	8.62930940403537e-39	UBR5
1.78382597432478e-42	-0.320232765002899	0.065	0.11	6.52898144862614e-38	TPST1
2.45997386863312e-42	-0.40390525787304	0.437	0.442	9.00375035658407e-38	LINC00513
3.44464936651385e-42	-0.348287091341045	0.576	0.56	1.26077611463774e-37	ATXN1
3.6447141246855e-42	-0.375827069133156	0.518	0.495	1.33400181677614e-37	AAK1
7.68316724336316e-42	-0.427673981766888	0.205	0.25	2.81211604274335e-37	FAM222B
1.16462966464673e-41	-0.357590193962099	0.558	0.523	4.2626610355735e-37	PAFAH1B1
1.44714594087817e-41	-0.326859938145096	0.074	0.119	5.29669885820821e-37	AL157402.2
1.6351634649573e-41	-0.347898374035641	0.204	0.256	5.98486179809023e-37	HIPK2
2.62590467021103e-41	-0.428829729539449	0.233	0.273	9.61107368343939e-37	SLC30A7
2.97525775211737e-41	-0.442207045707242	0.274	0.308	1.08897408985248e-36	TAOK1
3.23686973614972e-41	-0.426969006566768	0.365	0.383	1.18472669212816e-36	ELF2
3.4776763842049e-41	-0.436030469580133	0.333	0.357	1.27286433338283e-36	IKZF3
5.28242858323253e-41	-0.424630462996711	0.138	0.187	1.93342168574894e-36	B4GALT5
5.93357991743841e-41	-0.480431511545953	0.423	0.418	2.17174958558163e-36	CDC42SE1
9.02581337404884e-41	-0.336471558554044	0.072	0.116	3.30353795303562e-36	SLC16A10
9.42139877805903e-41	-0.41530471598253	0.435	0.432	3.44832616675738e-36	CCNY
9.93607230403003e-41	-0.434906690775528	0.315	0.344	3.63670182399803e-36	TCF12
1.97000692953945e-40	-0.430177432119262	0.262	0.296	7.21042236280733e-36	PPM1B
2.13848817130824e-40	-0.427507722341131	0.222	0.266	7.82708055580529e-36	FER
2.40703015356351e-40	-0.428133102014122	0.104	0.152	8.80997106505782e-36	FAM49A
7.62764954968598e-40	-0.417068489610508	0.21	0.26	2.79179601168057e-35	MAP3K8
1.02975143961426e-39	-0.420359947121061	0.294	0.325	3.76899324413214e-35	SREBF2
1.22764582517874e-39	-0.429736860632558	0.331	0.358	4.49330648473669e-35	QKI
1.30308199895576e-39	-0.420498103041289	0.165	0.21	4.76941042437797e-35	LRRC8D
1.30338092359728e-39	-0.324554036628013	0.096	0.143	4.77050451845842e-35	IPCEF1
2.26185905117043e-39	-0.440088097938423	0.254	0.287	8.2786303131889e-35	DOCK11
2.55009740730323e-39	-0.275506852592784	0.063	0.105	9.33361152047056e-35	AC092338.3
3.1224965487296e-39	-0.312007932823045	0.726	0.643	1.14286496180052e-34	MT-ND5
3.34128252015757e-39	-0.409646510548212	0.331	0.365	1.22294281520287e-34	LIMS1
8.17153159394111e-39	-0.445766261302152	0.191	0.237	2.99086227869839e-34	FOXO3
8.99282056602735e-39	-0.407318616381999	0.165	0.21	3.29146225537167e-34	MTMR3
1.32485810793338e-38	-0.462483528785484	0.226	0.268	4.84911316084698e-34	GAB2
2.81132026295672e-38	-0.439718548666503	0.264	0.296	1.02897132944479e-33	ATXN2
3.15820282673407e-38	-0.41086599006068	0.19	0.234	1.15593381661294e-33	LCLAT1
8.65032508202378e-38	-0.41693373211172	0.242	0.28	3.16610548327152e-33	MXI1
1.28425532664847e-37	-0.416420839935117	0.212	0.253	4.70050292106607e-33	PHACTR4
1.81660938941996e-37	-0.401286333535258	0.372	0.386	6.64897202621598e-33	CSGALNACT2
2.99854191926163e-37	-0.433252793526582	0.22	0.257	1.09749632786895e-32	TENT4B
3.32334470306624e-37	-0.412221481524481	0.249	0.283	1.21637739476927e-32	BRWD1
9.74161544154188e-37	-0.404320067457574	0.361	0.38	3.56552866775874e-32	ARHGEF3
1.11860721102078e-36	-0.420043839669044	0.174	0.216	4.09421425305715e-32	PHF21A
1.18911801329394e-36	-0.401468249862567	0.196	0.238	4.35229084045717e-32	SFI1
1.47848951490989e-36	-0.424593063565531	0.314	0.334	5.4114194735217e-32	HELZ
1.71942919755372e-36	-0.37915310611259	0.523	0.488	6.29328280596639e-32	MCUB
1.80208848208591e-36	-0.433676519938517	0.209	0.251	6.59582405328265e-32	PRKCE
1.85379535135594e-36	-0.323510195531893	0.096	0.14	6.78507636549787e-32	APBA2
2.96800393384992e-36	-0.286391383128441	0.665	0.625	1.08631911982841e-31	SYNE2
4.07699844328599e-36	-0.394341288447745	0.164	0.207	1.49222220022711e-31	FOXK2
4.49554808290815e-36	-0.428836761511332	0.308	0.328	1.64541555382521e-31	SMARCC1
4.61866093796281e-36	-0.409391645094642	0.452	0.436	1.69047608990377e-31	PIAS1
7.37391741116381e-36	-0.413525610254634	0.309	0.334	2.69892751166007e-31	ITPR2
7.96165196480112e-36	-0.429454627728517	0.307	0.329	2.91404423563686e-31	ZNF638
9.74776966034481e-36	-0.43562104190102	0.3	0.322	3.5677811733828e-31	TENT2
1.14098338037613e-35	-0.451721953541168	0.298	0.32	4.17611327051469e-31	MAP2K1
1.33108392380839e-35	-0.411880429367629	0.376	0.383	4.87190026953111e-31	UBR2
1.33501763461598e-35	-0.409376102577542	0.374	0.378	4.88629804445794e-31	TNRC6A
1.41847654580136e-35	-0.409329517978446	0.318	0.342	5.19176600528755e-31	GATAD2A
2.03443630031587e-35	-0.425811790157723	0.284	0.316	7.4462403027861e-31	ANK3
2.31753637066826e-35	-0.375985376824377	0.141	0.185	8.4824148702829e-31	ATXN7L1
2.42508221177705e-35	-0.409336153803751	0.384	0.396	8.87604340332518e-31	INPP5D
2.87370351496617e-35	-0.294217939713063	0.087	0.133	1.05180422351277e-30	RAB31
1.02422046548158e-34	-0.398597070862965	0.195	0.234	3.74874932570914e-30	MAN2A1
1.97813073109619e-34	-0.414654889556752	0.194	0.233	7.24015628888516e-30	ATF6
2.24029559649616e-34	-0.422544528398737	0.328	0.344	8.19970591273561e-30	VPS13B
2.41659092910835e-34	-0.3824636111346	0.148	0.19	8.84496445962946e-30	MBTD1
2.63508354845767e-34	-0.382990278553046	0.405	0.407	9.64466929570991e-30	ANKH
2.66216915722635e-34	-0.371910477089441	0.459	0.445	9.74380533236417e-30	AGO2
3.87615404442789e-34	-0.39434690409224	0.145	0.188	1.41871114180105e-29	PTPN12
4.01555331235934e-34	-0.397705070055768	0.374	0.381	1.46973266785664e-29	SETD5
4.1816553469429e-34	-0.404087508526272	0.212	0.252	1.53052767353457e-29	DIPK1A
7.59286293097482e-34	-0.387972474382197	0.421	0.415	2.77906376136609e-29	RNF168
1.55493829491865e-33	-0.400027384799036	0.362	0.37	5.69122965323175e-29	AGO3
1.58518641107296e-33	-0.299395754659846	0.085	0.126	5.80194078316816e-29	DNAJC15
1.68248263229141e-33	-0.328507448133103	0.52	0.507	6.15805468244979e-29	SYTL3
2.58584745987609e-33	-0.403111382926339	0.37	0.377	9.46446028789249e-29	CRYBG1
2.85758100046176e-33	-0.426241013106404	0.278	0.305	1.04590322197901e-28	GRAP2
3.64689871509624e-33	-0.404871850770992	0.407	0.403	1.33480139871238e-28	ZNF292
3.71185858227762e-33	-0.358810565577931	0.152	0.197	1.35857735969943e-28	MARCH3
5.89336713888581e-33	-0.411873810224674	0.355	0.365	2.15703130650359e-28	TNRC6C
1.8197638589065e-32	-0.336742487918092	0.109	0.151	6.66051769998367e-28	VAV1
4.39597795986727e-32	-0.411392875534183	0.324	0.348	1.60897189309102e-27	SMYD3
6.80363144238579e-32	-0.406637030804267	0.324	0.34	2.49019714422762e-27	KAT6B
9.70971221817321e-32	-0.339994958444594	0.54	0.519	3.55385176897358e-27	RORA
1.20812403770746e-31	-0.345480238732634	0.522	0.494	4.42185479041308e-27	SH3KBP1
1.70799436872603e-31	-0.396025880504291	0.255	0.283	6.25143018897414e-27	NUP153
1.74433684568906e-31	-0.390492830776006	0.234	0.266	6.38444728890652e-27	SATB1
1.98535129634334e-31	-0.323713412957854	0.613	0.549	7.26658427974626e-27	USP15
2.2662454171211e-31	-0.33223963923481	0.104	0.144	8.29468485120494e-27	BMP2K
2.6530282019188e-31	-0.270088557366692	0.649	0.614	9.710348521843e-27	RHOH
2.72037275996618e-31	-0.373999128980061	0.435	0.428	9.95683633875221e-27	STK10
6.42635758065224e-31	-0.392209894032247	0.27	0.3	2.35211113809453e-26	LCP2
8.21980937076504e-31	-0.417709516944653	0.356	0.361	3.00853242779371e-26	FRYL
1.17252704512559e-30	-0.372661445601711	0.148	0.189	4.29156623786417e-26	PASK
1.56967178193962e-30	0.421563118553633	0.175	0.23	5.74515568907722e-26	CCL4
1.65365275937533e-30	-0.425885368389985	0.345	0.36	6.05253446458966e-26	CHST11
4.28150528264019e-30	-0.390898952906471	0.383	0.381	1.56707374849914e-25	TMOD3
4.99712889761453e-30	-0.352443417687055	0.182	0.226	1.8289991478159e-25	RIN3
5.36847182494159e-30	-0.377447753171884	0.351	0.363	1.96491437264687e-25	UBE2R2
6.75845167628335e-30	-0.254826188564794	0.068	0.104	2.47366089803647e-25	PCSK5
1.02986889780414e-29	-0.295579065157491	0.633	0.57	3.76942315285295e-25	SLC38A1
1.18368929369154e-29	-0.401708220998552	0.259	0.284	4.33242118384039e-25	TASOR2
1.4183532002745e-29	-0.392282319964806	0.163	0.201	5.19131454832471e-25	IFNGR2
1.51111441857161e-29	-0.39679112866842	0.42	0.408	5.53082988341396e-25	WNK1
1.73755322608888e-29	-0.325237983876538	0.6	0.531	6.35961856280791e-25	UBE2D2
3.46413128344132e-29	-0.402665800284003	0.361	0.363	1.26790669105236e-24	TAF15
4.25604567082547e-29	-0.378517687957819	0.174	0.21	1.55775527597883e-24	TET3
8.67955712328265e-29	-0.384811868481251	0.236	0.267	3.17680470269268e-24	GNB5
1.47003756564875e-28	-0.291324219208353	0.083	0.12	5.380484494031e-24	GPR155
1.82804951569647e-28	-0.409323246867631	0.333	0.342	6.69084403240065e-24	TRPM7
1.84047457526251e-28	-0.308133631256766	0.273	0.308	6.73632099291831e-24	SELL
1.85117590746068e-28	-0.391865827294611	0.253	0.279	6.77548893889685e-24	LNPEP
3.0404359084389e-28	-0.425285397755281	0.109	0.146	1.11282994684772e-23	SLC25A37
4.07230005936822e-28	-0.384287563290632	0.369	0.379	1.49050254472936e-23	CMIP
8.15479852953085e-28	-0.363761445661606	0.174	0.209	2.98473780979359e-23	PRKACB
8.7220080771617e-28	-0.333934887415419	0.456	0.45	3.19234217632195e-23	SLCO3A1
2.26730670128098e-27	-0.391758550944578	0.282	0.303	8.2985692573585e-23	RASGRP1
2.33462864931563e-27	-0.378963004775588	0.217	0.248	8.54497431936013e-23	MSI2
2.53536957674438e-27	-0.387345714778527	0.219	0.251	9.27970618784211e-23	BMPR2
2.75406917275434e-27	-0.351750290197211	0.199	0.233	1.00801685791982e-22	RNF138
3.37782446581066e-27	-0.395166468796547	0.243	0.269	1.23631753273136e-22	PIK3CA
8.42155222305765e-27	-0.280267400540527	0.127	0.165	3.08237232916133e-22	ACTN1
1.74132614770831e-26	-0.37275479153983	0.199	0.23	6.37342783322717e-22	SNX25
1.98543761460364e-26	-0.390946647856847	0.197	0.229	7.26690021321079e-22	TET2
2.16803248261194e-26	-0.398469281915058	0.4	0.39	7.93521568960798e-22	ZNF644
3.66696975127005e-26	-0.281544017133605	0.513	0.511	1.34214759866235e-21	ATP2B4
3.87375068617064e-26	-0.385661600470059	0.319	0.33	1.41783148864532e-21	RANBP9
4.63604766842777e-26	-0.351850441495955	0.178	0.211	1.69683980712125e-21	MAPK14
5.96074032660281e-26	-0.375294369254386	0.385	0.385	2.18169056693989e-21	STAT5B
6.17003519561902e-26	-0.388029441824147	0.298	0.315	2.25829458194852e-21	PHIP
6.53717511104863e-26	-0.391132452593824	0.239	0.264	2.39267146239491e-21	CRLF3
7.35105994657298e-26	-0.344731494313019	0.159	0.193	2.69056145104518e-21	ZNF44
1.01905134633878e-25	-0.374100190515462	0.342	0.352	3.72982983273458e-21	SPAG9
1.04472761304462e-25	-0.386825931534962	0.357	0.357	3.82380753650461e-21	RABEP1
1.05418400417224e-25	-0.35682388573571	0.41	0.41	3.85841887367081e-21	ATP1B3
1.30604435319301e-25	-0.385393715856465	0.234	0.261	4.78025293712175e-21	ARL15
1.99256003621841e-25	-0.403349409245739	0.168	0.203	7.29296898856301e-21	PGAP1
2.03907018821812e-25	-0.31283292637907	0.112	0.147	7.46320079589713e-21	POU2F1
2.36218304688553e-25	-0.390429219039346	0.252	0.274	8.64582616990574e-21	CNST
3.37434789154108e-25	-0.365031979468472	0.407	0.396	1.23504507178295e-20	STAG2
3.59936471944903e-25	-0.37992011776871	0.23	0.256	1.31740348096554e-20	LRCH1
5.11243450899966e-25	-0.397295657587498	0.388	0.377	1.87120215463897e-20	NUP98
5.22107305898818e-25	-0.370176037841159	0.321	0.33	1.91096495032026e-20	NCK2
5.7238821194523e-25	-0.344840080846101	0.14	0.174	2.09499809454074e-20	BTRC
6.61231686529483e-25	-0.336867548841458	0.448	0.44	2.42017409586656e-20	DNAJC1
6.67712756673968e-25	-0.364891466272806	0.464	0.434	2.44389546070239e-20	STAT3
6.8474798107847e-25	-0.347569437693118	0.17	0.204	2.50624608554531e-20	CAMKMT
8.24306475182927e-25	-0.355401266515118	0.262	0.287	3.01704412981703e-20	PCED1B
8.4313266156398e-25	-0.28747169672592	0.618	0.566	3.08594985459032e-20	IQGAP2
1.11254717044273e-24	-0.373105688760911	0.228	0.254	4.07203389853744e-20	XPR1
1.13305247806827e-24	-0.321757126916058	0.108	0.144	4.14708537497767e-20	UBE2E2
1.2253805476829e-24	-0.355232745642981	0.182	0.214	4.48501534257417e-20	MBD2
1.4719736310132e-24	-0.294991758568716	0.097	0.131	5.38757068687142e-20	ARHGAP12
1.67265589189595e-24	-0.359147897438874	0.4	0.4	6.12208782992838e-20	PRKCQ
1.80870512739056e-24	-0.359389613186051	0.167	0.198	6.62004163676219e-20	TFCP2
2.35579865337055e-24	-0.394819830906028	0.221	0.249	8.62245865120153e-20	FCHSD2
3.01897719191306e-24	-0.376863232172698	0.197	0.225	1.1049758420121e-19	MSL2
4.12885978238157e-24	-0.376852660833062	0.314	0.324	1.51120396894948e-19	RLF
4.34843601520569e-24	-0.328692003553805	0.46	0.445	1.59157106592543e-19	DPYD
7.85979627996987e-24	-0.369443877500879	0.427	0.414	2.87676403643177e-19	RPS6KA3
9.35341315339828e-24	-0.379542891297374	0.215	0.241	3.4234427482753e-19	CBFA2T2
1.62113480569472e-23	-0.360024085735422	0.191	0.219	5.93351550232323e-19	UBR3
2.67410697024024e-23	-0.345929162885275	0.492	0.454	9.78749892177629e-19	TMEM123
2.81844001078023e-23	-0.369342000678102	0.223	0.247	1.03157722834567e-18	TNKS
5.1643899698063e-23	-0.356435636232373	0.21	0.236	1.8902183728488e-18	TLK2
8.35134434392223e-23	-0.293724474382051	0.119	0.152	3.05667554331898e-18	NAA16
1.72709144925277e-22	-0.332974350231197	0.43	0.417	6.32132741341007e-18	SDCBP
2.25302767479438e-22	-0.286707504661285	0.1	0.131	8.24630659251489e-18	ABL2
3.50432155319624e-22	-0.316175616922816	0.534	0.488	1.28261673168536e-17	WIPF1
3.75667212709409e-22	-0.37373566669446	0.285	0.297	1.37497956523771e-17	RNF216
5.80350341962853e-22	-0.372914010916588	0.233	0.256	2.12414028661824e-17	PIK3CB
8.77918575727521e-22	-0.348174079664	0.298	0.312	3.2132697790203e-17	PLCL2
1.32011498876528e-21	-0.314359031914412	0.431	0.43	4.83175287037979e-17	ARID5B
1.68618798840803e-21	-0.310624032153924	0.508	0.479	6.17161665637224e-17	SKAP1
1.70423375503741e-21	0.315506279819968	0.188	0.145	6.23766596681244e-17	CEBPD
1.97831660493214e-21	-0.362432189463769	0.319	0.323	7.24083660571213e-17	HIPK1
2.10597428526525e-21	-0.375352170922515	0.259	0.282	7.70807648149933e-17	WWOX
2.276845428643e-21	-0.37823085895426	0.243	0.263	8.33348195337625e-17	LMBR1
2.4425451116128e-21	-0.353804925803026	0.387	0.376	8.93995936301402e-17	ASXL1
2.89195776024097e-21	-0.273329533538558	0.09	0.121	1.0584854598258e-16	ZCCHC14
3.72912784267565e-21	-0.395832649257759	0.305	0.314	1.36489808169772e-16	SIK2
4.01312183727928e-21	-0.318164095158758	0.16	0.19	1.46884272366259e-16	SCML1
4.0948907624886e-21	-0.364881966535334	0.428	0.409	1.49877096797845e-16	GRB2
4.24615281614108e-21	-0.36860001196108	0.315	0.319	1.5541343922358e-16	HECA
4.45954727104089e-21	-0.359460108567145	0.23	0.251	1.63223889667368e-16	USP24
4.7547377526347e-21	-0.378797658105119	0.231	0.25	1.74028156484183e-16	RNF111
4.87899449252596e-21	-0.270267195840316	0.711	0.644	1.78576077420943e-16	ATP2B1
5.14466048933695e-21	-0.364737385610042	0.444	0.428	1.88299718570222e-16	XYLT1
5.3140052280824e-21	-0.370001039135053	0.234	0.254	1.94497905353044e-16	SETX
5.79458465584772e-21	-0.359385582707665	0.234	0.255	2.12087592988682e-16	CEP85L
7.43714618727974e-21	-0.333014255226236	0.169	0.198	2.72206987600626e-16	PIK3C2A
1.10129376807858e-20	-0.346307719122314	0.087	0.115	4.03084532054443e-16	ACSL1
1.71599303130187e-20	-0.354569916224115	0.369	0.363	6.28070609386797e-16	ATP11B
2.15866773416253e-20	-0.35297951660011	0.329	0.337	7.90093977380829e-16	JAZF1
2.45510384057987e-20	-0.368258652506008	0.22	0.241	8.98592556690637e-16	UBE3C
2.78216108583077e-20	-0.308327877192825	0.121	0.152	1.01829877902492e-15	PHLPP1
3.20379575891824e-20	-0.376374777460396	0.287	0.297	1.17262128572167e-15	FAM214A
5.32941465790843e-20	-0.374120948389732	0.266	0.279	1.95061905894107e-15	MDM4
5.63183700461146e-20	-0.339437891809613	0.193	0.22	2.06130866205784e-15	SGMS1
5.91575746627596e-20	-0.30583303716705	0.082	0.111	2.16522639023167e-15	HIP1
6.52540498803868e-20	-0.32573904462173	0.323	0.341	2.38836347967204e-15	ZNF331
9.30710975844845e-20	-0.378609939201052	0.263	0.275	3.40649524268972e-15	LCOR
1.56076590036674e-19	-0.33459147748534	0.321	0.332	5.71255927193229e-15	GRK5
1.84495802260839e-19	-0.329449165887264	0.376	0.374	6.75273085854898e-15	AKNA
2.27988269125042e-19	0.46855896368984	0.1	0.142	8.34459863824567e-15	CD79A
2.6659117708417e-19	-0.348074722231765	0.534	0.477	9.7575036724577e-15	WTAP
3.17319913822907e-19	-0.361736239606187	0.241	0.257	1.16142261658322e-14	TBC1D15
3.40759122205389e-19	-0.369209990470815	0.263	0.276	1.24721246318394e-14	ATP9B
4.78791007889258e-19	-0.334867229797349	0.16	0.186	1.75242296797547e-14	STRN3
5.76184760070359e-19	-0.25612023707362	0.086	0.114	2.10889384033352e-14	BRWD3
6.05374868546065e-19	-0.368735141011631	0.318	0.318	2.21573255636545e-14	PHC3
6.55130988456438e-19	-0.326339216087815	0.5	0.458	2.39784493084941e-14	ITSN2
8.68282897260708e-19	-0.294745744374242	0.092	0.121	3.17800223226392e-14	PIK3AP1
1.13478818469692e-18	-0.330158909410916	0.18	0.207	4.1534382348092e-14	GNAQ
1.24026960810873e-18	-0.29867988154975	0.524	0.481	4.53951079263877e-14	CHD1
1.33128418124171e-18	-0.286060236564317	0.325	0.339	4.87263323176279e-14	ICOS
1.58076529556456e-18	-0.369666150497836	0.263	0.274	5.78575905829586e-14	PRRC2B
1.70982743519391e-18	-0.354256988796052	0.228	0.247	6.25813939555325e-14	EIF4G3
2.19852521361253e-18	-0.321614116766153	0.157	0.186	8.04682213434323e-14	MANBA
2.48708499717515e-18	-0.349792031357231	0.264	0.278	9.10297979816077e-14	KLHL24
2.51372809509773e-18	-0.317471626687508	0.488	0.452	9.20049620086718e-14	TBC1D22A
3.12313143036141e-18	-0.354980068222022	0.26	0.273	1.14309733482658e-13	SMG1
3.22205378703037e-18	-0.323519662537759	0.104	0.132	1.17930390659098e-13	GNA12
4.484610352131e-18	-0.337833740742338	0.22	0.242	1.64141223498347e-13	MAP3K5
4.833700279033e-18	-0.319129451510799	0.155	0.181	1.76918263912887e-13	ZNF407
5.80280349899807e-18	-0.334998364004955	0.457	0.424	2.12388410866828e-13	TRA2A
6.64964846278909e-18	-0.352507012812337	0.242	0.258	2.43383783386544e-13	SMAD2
7.17536757754988e-18	-0.317286087137975	0.168	0.194	2.62625628705903e-13	TANC2
7.47457609055083e-18	-0.346645510182481	0.212	0.232	2.73576959490251e-13	ILRUN
9.97030607677813e-18	-0.328089636928182	0.482	0.44	3.64923172716156e-13	ANKHD1
1.00480163441565e-17	-0.35777406337564	0.235	0.251	3.67767446212472e-13	UBAP1
1.4975305424935e-17	-0.345750079526667	0.204	0.223	5.48111153858047e-13	GAPVD1
1.74319914213634e-17	-0.25341905991768	0.095	0.122	6.3802831801332e-13	CERS6
1.82227802437796e-17	-0.344903143582412	0.208	0.228	6.66971979702577e-13	TPP2
2.00509952763089e-17	-0.346481875758537	0.211	0.23	7.33886478108184e-13	ATAD2B
2.31806515305291e-17	0.544035398773253	0.329	0.389	8.48435026668896e-13	NKG7
2.51264059347792e-17	-0.367495550491577	0.336	0.331	9.19651583618854e-13	FOXJ3
2.67907890212841e-17	-0.326615192473262	0.165	0.189	9.8056966896802e-13	CBL
3.01331837506255e-17	-0.357454188171985	0.283	0.291	1.10290465845664e-12	PPP3R1
3.60132444724592e-17	-0.366235908534026	0.295	0.299	1.31812076093648e-12	FAM13B
3.9861244003284e-17	0.543745456633966	0.143	0.191	1.4589613917642e-12	GZMB
4.3232373383451e-17	-0.348669969537562	0.351	0.343	1.58234809820769e-12	CNOT2
5.01026783893605e-17	-0.30569970265341	0.165	0.192	1.83380813172898e-12	TFDP2
5.85440188893263e-17	-0.3366404322152	0.443	0.415	2.14276963536823e-12	VMP1
5.94210815429247e-17	-0.321566742754177	0.262	0.275	2.17487100555259e-12	OXNAD1
6.07176204535273e-17	-0.345114735180482	0.292	0.297	2.22232562621955e-12	TRIP12
6.48514190960781e-17	-0.273855213129684	0.078	0.104	2.37362679033556e-12	ICAM1
8.03163616239846e-17	-0.318477068423372	0.262	0.278	2.93965915179946e-12	SYTL2
9.31242120084013e-17	-0.314096692099211	0.126	0.152	3.4084392837195e-12	MAN1A1
1.96277592995897e-16	-0.350743861306499	0.377	0.363	7.18395618124283e-12	PCNX1
2.36456712224536e-16	-0.316441616219702	0.459	0.427	8.65455212413026e-12	PRDM2
2.85880194625591e-16	-0.312829660029971	0.116	0.141	1.04635010034912e-11	ACSL4
2.91290322165987e-16	-0.313686878791069	0.149	0.173	1.06615170815973e-11	USP37
4.25075670688345e-16	-0.356274575820107	0.244	0.257	1.55581946228641e-11	UMAD1
4.40745175150249e-16	-0.361045337032984	0.328	0.322	1.61317141556743e-11	RAB6A
4.70377019619372e-16	-0.336543938824121	0.455	0.421	1.72162692950886e-11	CCND3
6.11103041181847e-16	-0.310203703590317	0.472	0.432	2.23669824102968e-11	SMAP2
6.52734823771228e-16	-0.320246306643816	0.376	0.366	2.38907472848507e-11	IFNAR2
7.6082886648315e-16	-0.356493539007769	0.332	0.325	2.78470973421498e-11	RAB1A
7.97271845209949e-16	-0.252116819018478	0.256	0.284	2.91809468065293e-11	FAAH2
1.11591002926228e-15	-0.319207639087761	0.168	0.191	4.08434229810286e-11	PBX3
1.34206023020094e-15	-0.340535953302059	0.33	0.328	4.91207464855847e-11	MAPK1
1.44110528474538e-15	-0.346045142368505	0.316	0.319	5.27458945269655e-11	HSPH1
1.57749141711106e-15	-0.315145926568274	0.179	0.201	5.77377633576818e-11	ATG7
1.63261578554483e-15	-0.343954529313537	0.334	0.327	5.97553703667262e-11	OGA
2.21021018631437e-15	-0.346439656964396	0.217	0.233	8.08959030292923e-11	ANKIB1
3.85653912130594e-15	-0.3289838422063	0.2	0.218	1.41153188378919e-10	FOXK1
4.44107894119116e-15	-0.327320325439772	0.216	0.232	1.62547930326538e-10	XPO6
4.74570347041858e-15	-0.253260431022441	0.093	0.117	1.7369749272079e-10	PTK2
5.43048485506911e-15	-0.346703644637771	0.339	0.333	1.98761176180385e-10	PRKAR2A
7.47602789440539e-15	-0.330602348843689	0.319	0.317	2.73630096963132e-10	KDM4C
8.22556175321145e-15	-0.353098306264544	0.293	0.294	3.01063785729292e-10	OGT
9.56640800196617e-15	-0.304676449657276	0.17	0.191	3.50140099279964e-10	ZNF506
1.09769712508563e-14	-0.320382619538012	0.242	0.258	4.01768124752593e-10	LINC00861
1.1043423016532e-14	-0.324234764180816	0.338	0.337	4.04200325828089e-10	ITGAL
1.52792960210254e-14	-0.368803446879009	0.404	0.378	5.5923751366555e-10	HECTD1
1.5938187474784e-14	-0.304425471526244	0.137	0.16	5.83353599764569e-10	MTHFD1L
1.7703543951257e-14	-0.302712259426637	0.142	0.165	6.47967412159958e-10	DHRSX
1.83675034631983e-14	-0.354305456187913	0.331	0.322	6.72268994256522e-10	ABI1
2.01758251112052e-14	-0.298396447800455	0.163	0.185	7.38455374895223e-10	ABHD18
2.14310370770208e-14	-0.308880540861327	0.296	0.301	7.8439738805604e-10	PSME4
2.14518642070904e-14	-0.300848559061297	0.488	0.451	7.85159681843717e-10	LYST
2.1796547075327e-14	-0.3433385087138	0.382	0.363	7.97775419504042e-10	RSF1
2.23115048054764e-14	-0.333502826725271	0.326	0.32	8.16623387385243e-10	MON2
2.25210832695251e-14	-0.344395747839607	0.327	0.319	8.24294168747889e-10	KCMF1
3.15942626570581e-14	-0.300123411404561	0.143	0.164	1.15638160751098e-09	LENG8
3.88677180712402e-14	-0.328600258850742	0.275	0.281	1.42259734912546e-09	FNDC3A
4.33111002498035e-14	-0.308159502186351	0.294	0.303	1.58522958024306e-09	TGFBR3
6.67070452848644e-14	-0.346829072966455	0.394	0.371	2.44154456447132e-09	CCDC91
6.86562520311601e-14	-0.269720007406096	0.144	0.167	2.51288748059249e-09	USP32
7.93864915220245e-14	-0.348687424735515	0.296	0.3	2.90562497619762e-09	SMAD3
8.21866151297781e-14	-0.283478438994247	0.115	0.137	3.00811230036501e-09	AC068282.1
9.60446724058622e-14	-0.323647922394501	0.233	0.244	3.51533105472696e-09	EPC2
9.92207750474036e-14	-0.284563242349874	0.138	0.16	3.63157958751002e-09	PIP5K1A
1.02113060915444e-13	-0.321614182712674	0.203	0.219	3.73744014256615e-09	COA1
1.06532258988475e-13	-0.311918997529237	0.431	0.403	3.89918721123719e-09	RASA3
1.37191476192618e-13	-0.306834911800527	0.484	0.437	5.02134522012601e-09	KDM2A
1.76844889136376e-13	-0.340451934043489	0.382	0.361	6.4726997872805e-09	ARFGEF1
1.95166313601775e-13	-0.316403459579249	0.456	0.424	7.14328224413856e-09	RBPJ
2.77801106629436e-13	-0.283861874033606	0.159	0.179	1.0167798303744e-08	HDAC4
3.99307496354991e-13	-0.307616923450876	0.138	0.159	1.4615053674089e-08	EIF2AK3
4.79438152339088e-13	-0.300631034559225	0.132	0.153	1.7547915813763e-08	ADAM19
5.85570324399206e-13	-0.288996791185042	0.128	0.148	2.14324594433353e-08	ZNF652
5.99362897754532e-13	-0.348704633481456	0.266	0.27	2.19372814207136e-08	RYBP
6.46743379930185e-13	-0.307261040271763	0.201	0.216	2.36714544488247e-08	CTDSPL2
7.69965841464265e-13	-0.329215497898773	0.348	0.336	2.81815197634335e-08	DNM2
8.07426831109436e-13	-0.276857607745336	0.139	0.159	2.95526294454365e-08	SNHG14
8.46581933579753e-13	-0.30983501099452	0.168	0.186	3.09857453509525e-08	PRKCI
8.67037588256648e-13	-0.284967088596341	0.485	0.453	3.17344427677816e-08	CDC14A
9.7051763406038e-13	-0.287148585857558	0.15	0.169	3.5521915924244e-08	RPS6KB1
